ID,First Name,Last Name,DOB,Role,Money Available,Flights Purchased,MinerAir Membership,Username,Password
169,Thomas,King,4/19/44,Employee,11349.5,0,false,thomasking,Fun!23
60,Ashley,Magallanes,10/18/27,Employee,3828.39,0,true,ashleymagallanes,Fun!23
61,Leila,Martinez,12/17/88,Employee,10135.16,0,true,leilamartinez,Fun!23
62,Enrique,Munoz,9/7/29,Employee,6240.55,0,true,enriquemunoz,Fun!23
63,Alejandro,Olivas,12/12/90,Employee,2225.3,0,false,alejandroolivas,Fun!23
64,Santiago,Olivas,5/11/42,Employee,8778.06,0,true,santiagoolivas,Fun!23
65,Bella,Quintero,8/29/05,Employee,5818.66,0,true,bellaquintero,Fun!23
66,Samuel,RamosSanchez,9/29/26,Employee,2330.73,0,true,samuelramossanchez,Fun!23
67,Enrique,Rico,3/26/18,Employee,3597.56,0,false,enriquerico,Fun!23
68,Emilia,Rivas,11/24/87,Employee,4980.78,0,false,emiliarivas,Fun!23
69,Mayra,Robles,10/16/26,Employee,8649.54,0,true,mayrarobles,Fun!23
170,Christina,Walker,5/3/81,Employee,6573.61,0,false,christinawalker,Fun!23
171,Linda,Bennett,12/24/34,Employee,3354.42,0,false,lindabennett,Fun!23
172,Karla,Johnson,3/24/33,Employee,10157.16,0,true,karlajohnson,Fun!23
173,Jill,Henderson,3/17/94,Employee,6828.26,0,true,jillhenderson,Fun!23
174,Sandra,Rogers,3/31/47,Employee,6226.71,0,true,sandrarogers,Fun!23
175,Samuel,Harrington,10/15/29,Employee,7895.16,0,false,samuelharrington,Fun!23
176,Andrew,Garcia,12/30/39,Employee,10764.7,0,false,andrewgarcia,Fun!23
177,James,Pittman,9/23/19,Employee,4500.11,0,true,jamespittman,Fun!23
178,Shannon,Holden,1/19/12,Employee,8125.55,0,true,shannonholden,Fun!23
179,Renee,Zimmerman,9/4/91,Employee,6116.02,0,false,reneezimmerman,Fun!23
70,Brian,RodilesDelgado,9/13/32,Employee,5658.02,0,true,brianrodilesdelgado,Fun!23
71,Seth,Rodriguez,2/22/44,Employee,5238.47,0,true,sethrodriguez,Fun!23
72,Jorge,RodriguezOrtega,7/8/55,Employee,9034.81,0,true,jorgerodriguezortega,Fun!23
73,Jose Luis,Rojas,3/16/25,Employee,13282.93,0,true,jose luisrojas,Fun!23
74,Eduardo,Romero,3/8/35,Employee,11994.15,0,false,eduardoromero,Fun!23
75,Gustavo,Rubio,9/16/42,Employee,3501.05,0,true,gustavorubio,Fun!23
76,Sariyah,Russell,7/23/14,Employee,3201.11,0,false,sariyahrussell,Fun!23
77,Ian,Rybak,7/28/09,Employee,4027.63,0,false,ianrybak,Fun!23
78,Luis,Sanchez,12/4/48,Employee,4409.29,0,true,luissanchez,Fun!23
79,Michael,Santoyo,4/28/47,Employee,10891.1,0,true,michaelsantoyo,Fun!23
180,Richard,Brown,8/11/64,Employee,2248.0,0,true,richardbrown,Fun!23
181,Michael,Smith,6/27/14,Employee,14063.32,0,true,michaelsmith,Fun!23
182,Nathan,Coleman,2/16/38,Employee,2763.09,0,true,nathancoleman,Fun!23
183,Kimberly,Richardson,9/21/30,Employee,12365.4,0,true,kimberlyrichardson,Fun!23
184,Emily,Richardson,2/18/78,Employee,14580.75,0,true,emilyrichardson,Fun!23
185,Michael,White,12/21/72,Employee,10275.77,0,true,michaelwhite,Fun!23
186,Cody,Scott,12/3/32,Employee,8381.28,0,true,codyscott,Fun!23
187,Jeremy,Alvarez,2/16/83,Employee,7816.24,0,false,jeremyalvarez,Fun!23
188,Keith,Ortiz,8/23/19,Employee,11014.86,0,false,keithortiz,Fun!23
189,Mark,Ramos,6/25/69,Employee,12293.0,0,true,markramos,Fun!23
80,Gabriela,SigalaAcosta,1/6/02,Employee,6561.62,0,false,gabrielasigalaacosta,Fun!23
81,Andres,Soto,9/13/37,Employee,11826.04,0,true,andressoto,Fun!23
82,Gabriel,Terrazas,9/17/44,Employee,5391.29,0,true,gabrielterrazas,Fun!23
83,Sonam,Tshering,4/9/56,Employee,12076.64,0,false,sonamtshering,Fun!23
84,Christina,Valtierra,12/15/12,Employee,13817.91,0,false,christinavaltierra,Fun!23
85,Francisco,Vazquez,4/13/29,Employee,13433.73,0,false,franciscovazquez,Fun!23
86,Andrea,Villagomez,9/10/82,Employee,14485.19,0,true,andreavillagomez,Fun!23
87,Alberto,Villegas,12/6/20,Employee,3619.29,0,false,albertovillegas,Fun!23
88,Geoff,Waller,7/29/31,Employee,6009.32,0,true,geoffwaller,Fun!23
89,Jeffrey,Walls,2/3/52,Employee,13145.35,0,false,jeffreywalls,Fun!23
190,Eric,Vazquez,4/18/96,Employee,4724.47,0,false,ericvazquez,Fun!23
191,James,Hammond,7/26/66,Employee,6120.89,0,false,jameshammond,Fun!23
192,Michelle,Maldonado,5/31/24,Employee,13159.21,0,false,michellemaldonado,Fun!23
193,Jeremy,Morris,12/26/79,Employee,13003.87,0,true,jeremymorris,Fun!23
194,Olivia,Romero,5/22/78,Employee,8931.85,0,false,oliviaromero,Fun!23
195,Nicholas,Anderson,10/5/23,Employee,5080.43,0,false,nicholasanderson,Fun!23
196,Kim,Buckley,9/16/61,Employee,5423.56,0,true,kimbuckley,Fun!23
197,Nicole,Rowland,2/19/84,Employee,14486.57,0,true,nicolerowland,Fun!23
198,Samantha,Howell,4/24/84,Employee,2556.57,0,true,samanthahowell,Fun!23
199,Jerry,Lee,6/2/74,Employee,3519.76,0,true,jerrylee,Fun!23
90,Alex,Watson,9/14/49,Employee,14963.88,0,true,alexwatson,Fun!23
91,Tom,Perez,4/2/54,Employee,2368.65,0,true,tomperez,Fun!23
92,Brad,Patel,12/17/84,Employee,7260.98,0,false,bradpatel,Fun!23
93,Robert,Lyons,4/1/83,Employee,7348.76,0,false,robertlyons,Fun!23
94,Dana,Williams,3/7/19,Employee,6817.43,0,true,danawilliams,Fun!23
95,Brittany,Andrews,2/2/94,Employee,9551.73,0,true,brittanyandrews,Fun!23
96,Sean,Klein,2/26/82,Employee,14359.43,0,true,seanklein,Fun!23
97,Stephanie,Mcdonald,8/26/57,Employee,12824.46,0,true,stephaniemcdonald,Fun!23
98,Daniel,Olson,12/21/17,Employee,4290.23,0,true,danielolson,Fun!23
99,Christopher,Contreras,6/5/42,Employee,8645.25,0,true,christophercontreras,Fun!23
